590400	6.216
594000	6.23
597600	6.247
601200	6.267
604800	6.279
608400	6.29
612000	6.307
615600	6.334
619200	6.347
622800	6.354
626400	6.357
630000	6.359
633600	6.36
637200	6.361
640800	6.364
644400	6.366
648000	6.367
651600	6.365
655200	6.36
658800	6.352
662400	6.343
666000	6.336
669600	6.331
673200	6.328
676800	6.326
680400	6.326
684000	6.326
687600	6.326
691200	6.326
694800	6.327
698400	6.327
702000	6.327
705600	6.327
709200	6.326
712800	6.326
716400	6.324
720000	6.323
723600	6.321
727200	6.321
730800	6.322
734400	6.322
738000	6.319
741600	6.311
745200	6.3
748800	6.294
752400	6.291
756000	6.29
759600	6.291
763200	6.293
766800	6.295
770400	6.295
774000	6.295
777600	6.292
781200	6.289
784800	6.287
788400	6.286
792000	6.285
795600	6.285
799200	6.285
802800	6.286
806400	6.286
810000	6.287
813600	6.286
817200	6.285
820800	6.282
824400	6.279
828000	6.276
831600	6.273
835200	6.272
838800	6.273
842400	6.276
846000	6.282
849600	6.286
853200	6.289
856800	6.292
860400	6.296
864000	6.299
867600	6.308
871200	6.314
874800	6.322
878400	6.336
882000	6.349
885600	6.364
889200	6.372
892800	6.381
896400	6.39
9.00E+05	6.4
903600	6.407
907200	6.411
910800	6.413
914400	6.413
918000	6.412
921600	6.41
925200	6.409
928800	6.41
932400	6.412
936000	6.422
939600	6.439
943200	6.454
946800	6.476
950400	6.502
954000	6.526
957600	6.551
961200	6.572
964800	6.584
968400	6.591
972000	6.599
975600	6.602
979200	6.607
982800	6.609
986400	6.611
990000	6.612
993600	6.611
997200	6.609
1000800	6.607
1004400	6.605
1008000	6.602
1011600	6.6
1015200	6.593
1018800	6.585
1022400	6.572
1026000	6.558
1029600	6.544
1033200	6.53
1036800	6.518
1040400	6.51
1044000	6.505
1047600	6.5
1051200	6.498
1054800	6.498
1058400	6.5
1062000	6.501
1065600	6.507
1069200	6.513
1072800	6.515
1076400	6.518
1080000	6.519
1083600	6.518
1087200	6.518
1090800	6.518
1094400	6.518
1098000	6.519
1101600	6.521
1105200	6.527
1108800	6.535
1112400	6.543
1116000	6.55
1119600	6.562
1123200	6.57
1126800	6.574
1130400	6.575
1134000	6.575
1137600	6.577
1141200	6.58
1144800	6.586
1148400	6.586
1152000	6.586
1155600	6.59
1159200	6.604
1162800	6.619
1166400	6.631
1170000	6.648
1173600	6.671
1177200	6.686
1180800	6.699
1184400	6.709
1188000	6.718
1191600	6.723
1195200	6.732
1198800	6.744
1202400	6.753
1206000	6.768
1209600	6.774
1213200	6.781
1216800	6.782
1220400	6.781
1224000	6.781
1227600	6.78
1231200	6.782
1234800	6.78
1238400	6.776
1242000	6.773
1245600	6.771
1249200	6.771
1252800	6.774
1256400	6.778
1260000	6.785
1263600	6.788
1267200	6.793
1270800	6.794
1274400	6.796
1278000	6.797
1281600	6.799
1285200	6.801
1288800	6.802
1292400	6.809
1296000	6.814
1299600	6.821
1303200	6.824
1306800	6.822
1310400	6.814
1314000	6.801
1317600	6.789
1321200	6.778
1324800	6.77
1328400	6.766
1332000	6.767
1335600	6.774
1339200	6.783
1342800	6.791
1346400	6.8
1350000	6.806
1353600	6.813
1357200	6.82
1360800	6.822
1364400	6.821
1368000	6.812
1371600	6.804
1375200	6.793
1378800	6.782
1382400	6.773
1386000	6.764
1389600	6.752
1393200	6.743
1396800	6.729
1400400	6.715
1404000	6.694
1407600	6.676
1411200	6.659
1414800	6.646
1418400	6.642
1422000	6.638
1425600	6.636
1429200	6.633
1432800	6.636
1436400	6.634
1440000	6.633
1443600	6.632
1447200	6.63
1450800	6.627
1454400	6.622
1458000	6.615
1461600	6.604
1465200	6.594
1468800	6.584
1472400	6.581
1476000	6.58
1479600	6.586
1483200	6.595
1486800	6.612
1490400	6.625
1494000	6.631
1497600	6.63
1501200	6.639
1504800	6.645
1508400	6.658
1512000	6.676
1515600	6.692
1519200	6.7
1522800	6.716
1526400	6.719
1530000	6.722
1533600	6.721
1537200	6.719
1540800	6.711
1544400	6.699
1548000	6.679
1551600	6.651
1555200	6.617
1558800	6.583
1562400	6.549
1566000	6.522
1569600	6.498
1573200	6.479
1576800	6.458
1580400	6.441
1584000	6.426
1587600	6.413
1591200	6.402
1594800	6.392
1598400	6.382
1602000	6.37
1605600	6.362
1609200	6.355
1612800	6.347
1616400	6.341
1620000	6.335
1623600	6.329
1627200	6.323
1630800	6.316
1634400	6.31
1638000	6.303
1641600	6.297
1645200	6.294
1648800	6.291
1652400	6.287
1656000	6.284
1659600	6.281
1663200	6.275
1666800	6.272
1670400	6.267
1674000	6.262
1677600	6.257
1681200	6.254
1684800	6.248
1688400	6.242
1692000	6.237
1695600	6.231
1699200	6.226
1702800	6.223
1706400	6.22
1710000	6.217
1713600	6.216
1717200	6.214
1720800	6.214
1724400	6.213
1728000	6.217
1731600	6.221
1735200	6.25
1738800	6.308
1742400	6.401
1746000	6.521
1749600	6.648
1753200	6.739
1756800	6.831
1760400	6.921
1764000	6.996
1767600	7.084
1771200	7.176
1774800	7.232
1778400	7.273
1782000	7.307
1785600	7.315
1789200	7.321
1792800	7.307
1796400	7.284
1800000	7.242
1803600	7.194
1807200	7.143
1810800	7.072
1814400	7.007
1818000	6.946
1821600	6.895
1825200	6.855
1828800	6.824
1832400	6.788
1836000	6.758
1839600	6.723
1843200	6.698
1846800	6.679
1850400	6.667
1854000	6.661
1857600	6.674
1861200	6.681
1864800	6.705
1868400	6.717
1872000	6.738
1875600	6.755
1879200	6.789
1882800	6.815
1886400	6.844
1890000	6.855
1893600	6.859
1897200	6.87
1900800	6.879
1904400	6.898
1908000	6.926
1911600	6.927
1915200	6.907
1918800	6.879
1922400	6.846
1926000	6.817
1929600	6.806
1933200	6.784
1936800	6.779
1940400	6.782
1944000	6.797
1947600	6.804
1951200	6.822
1954800	6.825
1958400	6.825
1962000	6.819
1965600	6.798
1969200	6.765
1972800	6.734
1976400	6.694
1980000	6.661
1983600	6.616
1987200	6.585
1990800	6.558
1994400	6.542
1998000	6.543
2001600	6.538
2005200	6.557
2008800	6.567
2012400	6.583
2016000	6.597
2019600	6.606
2023200	6.613
2026800	6.618
2030400	6.617
2034000	6.605
2037600	6.594
2041200	6.579
2044800	6.556
2048400	6.528
2052000	6.498
2055600	6.472
2059200	6.446
2062800	6.422
2066400	6.397
2070000	6.382
2073600	6.362
2077200	6.345
2080800	6.326
2084400	6.311
2088000	6.293
2091600	6.273
2095200	6.255
2098800	6.239
2102400	6.225
2106000	6.213
2109600	6.201
2113200	6.19
2116800	6.184
2120400	6.179
2124000	6.173
2127600	6.17
2131200	6.169
2134800	6.168
2138400	6.171
2142000	6.178
2145600	6.195
2149200	6.246
2152800	6.335
2156400	6.462
2160000	6.65
2163600	6.8
2167200	7.002
2170800	7.143
2174400	7.232
2178000	7.246
2181600	7.233
2185200	7.2
2188800	7.15
2192400	7.097
2196000	7.039
2199600	6.982
2203200	6.93
2206800	6.931
2210400	6.924
2214000	6.919
2217600	6.915
2221200	6.893
2224800	6.874
2228400	6.872
2232000	6.837
2235600	6.809
2239200	6.785
2242800	6.772
2246400	6.757
2250000	6.786
2253600	6.827
2257200	6.878
2260800	6.921
2264400	6.934
2268000	6.93
2271600	6.915
2275200	6.903
2278800	6.874
2282400	6.852
2286000	6.835
2289600	6.856
2293200	6.859
2296800	6.894
2300400	6.943
2304000	6.974
2307600	7.002
2311200	7.048
2314800	7.039
2318400	7.036
2322000	7.033
2325600	7.038
2329200	7.037
2332800	7.026
2336400	7.067
2340000	7.131
2343600	7.154
2347200	7.178
2350800	7.169
2354400	7.135
2358000	7.105
2361600	7.065
2365200	7.038
2368800	7.017
2372400	6.997
2376000	6.992
2379600	6.987
2383200	6.996
2386800	7.008
2390400	7.037
2394000	7.082
2397600	7.139
2401200	7.174
2404800	7.228
2408400	7.278
2412000	7.307
2415600	7.324
2419200	7.337
2422800	7.342
2426400	7.322
2430000	7.32
2433600	7.291
2437200	7.25
2440800	7.215
2444400	7.191
2448000	7.155
2451600	7.149
2455200	7.154
2458800	7.162
2462400	7.154
2466000	7.178
2469600	7.176
2473200	7.183
2476800	7.171
2480400	7.158
2484000	7.12
2487600	7.071
2491200	7.034
2494800	6.979
2498400	6.923
2502000	6.883
2505600	6.845
2509200	6.812
2512800	6.784
2516400	6.73
2520000	6.7
2523600	6.679
2527200	6.645
2530800	6.614
2534400	6.585
2538000	6.549
2541600	6.519
2545200	6.496
2548800	6.477
2552400	6.456
2556000	6.434
2559600	6.414
2563200	6.397
2566800	6.377
2570400	6.356
2574000	6.338
2577600	6.322
2581200	6.306
2584800	6.293
2588400	6.281
2592000	6.269
