478800	0	0	4.998295918
482400	0	0	4.999387755
486000	0	0	5.000622449
489600	0	0	5.009520408
493200	0	0	5.010530612
496800	0	0	5.004459184
500400	0	0	5.010418367
504000	0	0	5.011418367
507600	0	0	5.00872449
511200	0	0	5.004989796
514800	0	0	5.002816327
518400	0	0	4.994306122
522000	0	0	4.997295918
525600	0	0	4.990918367
529200	0	0	4.984571429
532800	0	0	4.982714286
536400	0	0	4.98694898
540000	0	0	4.990295918
543600	0	0	4.992510204
547200	0	0	5.001765306
550800	0	0	5.007602041
554400	0	0	5.011081633
558000	0	0	5.016193878
561600	0	0	5.023928571
565200	0	0	5.017214286
568800	0	0	5.021581633
572400	0	0	5.020459184
576000	0	0	5.015918367
579600	0	0	5.015357143
583200	0	0	5.008908163
586800	0	0	5.01505102
590400	0	0	5.007744898
594000	0	0	5.009867347
597600	0	0	5.011122449
601200	0	0	5.013642857
604800	0	0	5.007214286
608400	0	0	5.006459184
612000	0	0	5.011540816
615600	0	0	5.021316327
619200	0	0	5.011765306
622800	0	0	5.007346939
626400	0	0	5.003938776
630000	0	0	5.00322449
633600	0	0	5.002612245
637200	0	0	5.003255102
640800	0	0	5.007
644400	0	0	5.007367347
648000	0	0	5.011377551
651600	0	0	5.018530612
655200	0	0	5.015
658800	0	0	5.018540816
662400	0	0	5.01894898
666000	0	0	5.017122449
669600	0	0	5.016877551
673200	0	0	5.008081633
676800	0	0	5.01144898
680400	0	0	5.008540816
684000	0	0	5.00572449
687600	0	0	5.003316327
691200	0	0	5.002183673
694800	0	0	4.994571429
698400	0	0	4.996112245
702000	0	0	4.994591837
705600	0	0	4.988234694
709200	0	0	4.991887755
712800	0	0	4.990704082
716400	0	0	4.990602041
720000	0	0	4.99327551
723600	0	0	4.989010204
727200	0	0	5.000877551
730800	0	0	5.009173469
734400	0	0	5.020459184
738000	0	0	5.022234694
741600	0	0	5.029040816
745200	0	0	5.035142857
748800	0	0	5.021918367
752400	0	0	5.019428571
756000	0	0	5.010081633
759600	0	0	4.993204082
763200	0	0	4.985357143
766800	0	0	4.979785714
770400	0	0	4.973489796
774000	0	0	4.97427551
777600	0	0	4.968326531
781200	0	0	4.978908163
784800	0	0	4.990061224
788400	0	0	4.997
792000	0	0	4.998244898
795600	0	0	4.999806122
799200	0	0	5.00594898
802800	0	0	5.006571429
806400	0	0	5.008091837
810000	0	0	5.011132653
813600	0	0	5.00994898
817200	0	0	5.015540816
820800	0	0	5.015765306
824400	0	0	5.017469388
828000	0	0	5.013663265
831600	0	0	5.013867347
835200	0	0	5.013928571
838800	0	0	5.014642857
842400	0	0	5.012877551
846000	0	0	5.013785714
849600	0	0	5.005683673
853200	0	0	5.001214286
856800	0	0	5.00377551
860400	0	0	5.003510204
864000	0	0	5.000663265
867600	0	0	5.00905102
871200	0	0	5.005530612
874800	0	0	5.005571429
878400	0	0	5.011816327
882000	0	0	5.010857143
885600	0	0	5.013255102
889200	0	0	5.005612245
892800	0	0	5.008
896400	0	0	5.009785714
9.00E+05	0	0	5.012744898
903600	0	0	5.012673469
907200	0	0	5.013122449
910800	0	0	5.011438776
914400	0	0	5.013438776
918000	0	0	5.010785714
921600	0	0	5.014918367
925200	0	0	5.012061224
928800	0	0	5.013418367
932400	0	0	5.014877551
936000	0	0	5.021693878
939600	0	0	5.023979592
943200	0	0	5.016183673
946800	0	0	5.020387755
950400	0	0	5.02227551
954000	0	0	5.020183673
957600	0	0	5.021867347
961200	0	0	5.02077551
964800	0	0	5.012969388
968400	0	0	5.008091837
972000	0	0	5.012234694
975600	0	0	5.005612245
979200	0	0	5.010061224
982800	0	0	5.006316327
986400	0	0	5.009408163
990000	0	0	5.010408163
993600	0	0	5.009163265
997200	0	0	5.010969388
1000800	0	0	5.005530612
1004400	0	0	5.001877551
1008000	0	0	4.993377551
1011600	0	0	4.99494898
1015200	0	0	4.983897959
1018800	0	0	4.981693878
1022400	0	0	4.971897959
1026000	0	0	4.973561224
1029600	0	0	4.974193878
1033200	0	0	4.974928571
1036800	0	0	4.979255102
1040400	0	0	4.98527551
1044000	0	0	4.990612245
1047600	0	0	4.991102041
1051200	0	0	4.996602041
1054800	0	0	5.001030612
1058400	0	0	5.002959184
1062000	0	0	5.003102041
1065600	0	0	5.013153061
1069200	0	0	5.01677551
1072800	0	0	5.011255102
1076400	0	0	5.013418367
1080000	0	0	5.011816327
1083600	0	0	5.006326531
1087200	0	0	5.008826531
1090800	0	0	5.00744898
1094400	0	0	5.006387755
1098000	0	0	5.010520408
1101600	0	0	5.011602041
1105200	0	0	5.012561224
1108800	0	0	5.012540816
1112400	0	0	5.008204082
1116000	0	0	5.006295918
1119600	0	0	5.009540816
1123200	0	0	5.004244898
1126800	0	0	5.001591837
1130400	0	0	4.9975
1134000	0	0	4.997193878
1137600	0	0	4.999714286
1141200	0	0	5.000653061
1144800	0	0	5.002581633
1148400	0	0	4.997071429
1152000	0	0	4.996928571
1155600	0	0	5.002020408
1159200	0	0	5.0085
1162800	0	0	5.010571429
1166400	0	0	5.00805102
1170000	0	0	5.013183673
1173600	0	0	5.021397959
1177200	0	0	5.01727551
1180800	0	0	5.01644898
1184400	0	0	5.015346939
1188000	0	0	5.012918367
1191600	0	0	5.008040816
1195200	0	0	5.013081633
1198800	0	0	5.015418367
1202400	0	0	5.012091837
1206000	0	0	5.017693878
1209600	0	0	5.007989796
1213200	0	0	5.008561224
1216800	0	0	5.000173469
1220400	0	0	4.998346939
1224000	0	0	4.999459184
1227600	0	0	4.998591837
1231200	0	0	5.001397959
1234800	0	0	4.996877551
1238400	0	0	4.99472449
1242000	0	0	4.996193878
1245600	0	0	4.996795918
1249200	0	0	4.999438776
1252800	0	0	5.005071429
1256400	0	0	5.005153061
1260000	0	0	5.012846939
1263600	0	0	5.006295918
1267200	0	0	5.013255102
1270800	0	0	5.003081633
1274400	0	0	5.005765306
1278000	0	0	5.00272449
1281600	0	0	5.003867347
1285200	0	0	5.005102041
1288800	0	0	5.001346939
1292400	0	0	5.011642857
1296000	0	0	5.006744898
1299600	0	0	5.008979592
1303200	0	0	5.00172449
1306800	0	0	4.995714286
1310400	0	0	4.986479592
1314000	0	0	4.979755102
1317600	0	0	4.981112245
1321200	0	0	4.982367347
1324800	0	0	4.987877551
1328400	0	0	4.993989796
1332000	0	0	5.000755102
1335600	0	0	5.008612245
1339200	0	0	5.012122449
1342800	0	0	5.009938776
1346400	0	0	5.013591837
1350000	0	0	5.010357143
1353600	0	0	5.011561224
1357200	0	0	5.010367347
1360800	0	0	5.00422449
1364400	0	0	4.997571429
1368000	0	0	4.986520408
1371600	0	0	4.98677551
1375200	0	0	4.983020408
1378800	0	0	4.982918367
1382400	0	0	4.986030612
1386000	0	0	4.986816327
1389600	0	0	4.982193878
1393200	0	0	4.986653061
1396800	0	0	4.978530612
1400400	0	0	4.979091837
1404000	0	0	4.969540816
1407600	0	0	4.972438776
1411200	0	0	4.974
1414800	0	0	4.981316327
1418400	0	0	4.992561224
1422000	0	0	4.993683673
1425600	0	0	4.996459184
1429200	0	0	4.995142857
1432800	0	0	5.004316327
1436400	0	0	4.996071429
1440000	0	0	4.997704082
1443600	0	0	4.999408163
1447200	0	0	4.99622449
1450800	0	0	4.994071429
1454400	0	0	4.991918367
1458000	0	0	4.989561224
1461600	0	0	4.981908163
1465200	0	0	4.985561224
1468800	0	0	4.984122449
1472400	0	0	4.993857143
1476000	0	0	4.998316327
1479600	0	0	5.007602041
1483200	0	0	5.009387755
1486800	0	0	5.015785714
1490400	0	0	5.010010204
1494000	0	0	5.003183673
1497600	0	0	4.997061224
1501200	0	0	5.006061224
1504800	0	0	5.002663265
1508400	0	0	5.007581633
1512000	0	0	5.010102041
1515600	0	0	5.00794898
1519200	0	0	5.003122449
1522800	0	0	5.007744898
1526400	0	0	5.000428571
1530000	0	0	5.000295918
1533600	0	0	4.99727551
1537200	0	0	4.996867347
1540800	0	0	4.992846939
1544400	0	0	4.988959184
1548000	0	0	4.982928571
1551600	0	0	4.972826531
1555200	0	0	4.965010204
1558800	0	0	4.960367347
1562400	0	0	4.957102041
1566000	0	0	4.962132653
1569600	0	0	4.963581633
1573200	0	0	4.9695
1576800	0	0	4.965908163
1580400	0	0	4.968928571
1584000	0	0	4.97355102
1587600	0	0	4.975693878
1591200	0	0	4.977571429
1594800	0	0	4.979510204
1598400	0	0	4.978918367
1602000	0	0	4.975693878
1605600	0	0	4.981265306
1609200	0	0	4.983469388
1612800	0	0	4.980795918
1616400	0	0	4.986061224
1620000	0	0	4.986520408
1623600	0	0	4.985091837
1627200	0	0	4.98305102
1630800	0	0	4.982897959
1634400	0	0	4.981581633
1638000	0	0	4.982163265
1641600	0	0	4.9835
1645200	0	0	4.988397959
1648800	0	0	4.991336735
1652400	0	0	4.988683673
1656000	0	0	4.988887755
1659600	0	0	4.990255102
1663200	0	0	4.981193878
1666800	0	0	4.988030612
1670400	0	0	4.984459184
1674000	0	0	4.981622449
1677600	0	0	4.984142857
1681200	0	0	4.986428571
1684800	0	0	4.977846939
1688400	0	0	4.976714286
1692000	0	0	4.98077551
1695600	0	0	4.973816327
1699200	0	0	4.978836735
1702800	0	0	4.983040816
1706400	0	0	4.988857143
1710000	0	0	4.986826531
1713600	0	0	4.990785714
1717200	0	0	4.992183673
1720800	0	0	4.999255102
1724400	0	0	4.995469388
1728000	0	0	5.007918367
1731600	0	0	5.007714286
1735200	0	0	5.022938776
1738800	0	0	5.025877551
1742400	0	0	5.028061224
1746000	0	0	5.028673469
1749600	0	0	5.02727551
1753200	0	0	5.018489796
1756800	0	0	5.019061224
1760400	0	0	5.01927551
1764000	0	0	5.017122449
1767600	0	0	5.02205102
1771200	0	0	5.025663265
1774800	0	0	5.016602041
1778400	0	0	5.012683673
1782000	0	0	5.010806122
1785600	0	0	5.00277551
1789200	0	0	5.001806122
1792800	0	0	4.995418367
1796400	0	0	4.993061224
1800000	0	0	4.987040816
1803600	0	0	4.985387755
1807200	0	0	4.983887755
1810800	0	0	4.97744898
1814400	0	0	4.978826531
1818000	0	0	4.979377551
1821600	0	0	4.981897959
1825200	0	0	4.985010204
1828800	0	0	4.987979592
1832400	0	0	4.985581633
1836000	0	0	4.987693878
1839600	0	0	4.984714286
1843200	0	0	4.988846939
1846800	0	0	4.991020408
1850400	0	0	4.993602041
1854000	0	0	4.996418367
1857600	0	0	5.004316327
1861200	0	0	5.001816327
1864800	0	0	5.007816327
1868400	0	0	5.003591837
1872000	0	0	5.006377551
1875600	0	0	5.004826531
1879200	0	0	5.010010204
1882800	0	0	5.0065
1886400	0	0	5.007153061
1890000	0	0	5.001908163
1893600	0	0	4.999928571
1897200	0	0	5.001693878
1900800	0	0	5.001
1904400	0	0	5.003632653
1908000	0	0	5.005520408
1911600	0	0	4.998785714
1915200	0	0	4.992122449
1918800	0	0	4.989632653
1922400	0	0	4.987591837
1926000	0	0	4.988346939
1929600	0	0	4.995020408
1933200	0	0	4.990653061
1936800	0	0	4.996755102
1940400	0	0	4.9995
1944000	0	0	5.00327551
1947600	0	0	5.000632653
1951200	0	0	5.004020408
1954800	0	0	4.999336735
1958400	0	0	4.998785714
1962000	0	0	4.996581633
1965600	0	0	4.991316327
1969200	0	0	4.986663265
1972800	0	0	4.986479592
1976400	0	0	4.982234694
1980000	0	0	4.984642857
1983600	0	0	4.977602041
1987200	0	0	4.983438776
1990800	0	0	4.984581633
1994400	0	0	4.989867347
1998000	0	0	4.99927551
2001600	0	0	4.995877551
2005200	0	0	5.007081633
2008800	0	0	5.002826531
2012400	0	0	5.004836735
2016000	0	0	5.004244898
2019600	0	0	5.001795918
2023200	0	0	5.001234694
2026800	0	0	5.00055102
2030400	0	0	4.998102041
2034000	0	0	4.992469388
2037600	0	0	4.99327551
2041200	0	0	4.991510204
2044800	0	0	4.986602041
2048400	0	0	4.98355102
2052000	0	0	4.981030612
2055600	0	0	4.98227551
2059200	0	0	4.981959184
2062800	0	0	4.981632653
2066400	0	0	4.979489796
2070000	0	0	4.986908163
2073600	0	0	4.981387755
2077200	0	0	4.983489796
2080800	0	0	4.979897959
2084400	0	0	4.982867347
2088000	0	0	4.979357143
2091600	0	0	4.972989796
2095200	0	0	4.974673469
2098800	0	0	4.975102041
2102400	0	0	4.976612245
2106000	0	0	4.976418367
2109600	0	0	4.976163265
2113200	0	0	4.975734694
2116800	0	0	4.983061224
2120400	0	0	4.985816327
2124000	0	0	4.984071429
2127600	0	0	4.991336735
2131200	0	0	4.995163265
2134800	0	0	4.995632653
2138400	0	0	5.004112245
2142000	0	0	5.008367347
2145600	0	0	5.012683673
2149200	0	0	5.021673469
2152800	0	0	5.023071429
2156400	0	0	5.023530612
2160000	0	0	5.027673469
2163600	0	0	5.019510204
2167200	0	0	5.025010204
2170800	0	0	5.01694898
2174400	0	0	5.010459184
2178000	0	0	5.000795918
2181600	0	0	4.997061224
2185200	0	0	4.993673469
2188800	0	0	4.990673469
2192400	0	0	4.989806122
2196000	0	0	4.988479592
2199600	0	0	4.987877551
2203200	0	0	4.988173469
2206800	0	0	4.998969388
2210400	0	0	4.997204082
2214000	0	0	4.997795918
2217600	0	0	4.997765306
2221200	0	0	4.994132653
2224800	0	0	4.99455102
2228400	0	0	4.998204082
2232000	0	0	4.99072449
2235600	0	0	4.991867347
2239200	0	0	4.99277551
2242800	0	0	4.995377551
2246400	0	0	4.994755102
2250000	0	0	5.004836735
2253600	0	0	5.007214286
2257200	0	0	5.009112245
2260800	0	0	5.007204082
2264400	0	0	5.001479592
2268000	0	0	4.99805102
2271600	0	0	4.995234694
2275200	0	0	4.996010204
2278800	0	0	4.991836735
2282400	0	0	4.993183673
2286000	0	0	4.994459184
2289600	0	0	5.003510204
2293200	0	0	4.999632653
2296800	0	0	5.006316327
2300400	0	0	5.009081633
2304000	0	0	5.005295918
2307600	0	0	5.004612245
2311200	0	0	5.008234694
2314800	0	0	4.997020408
2318400	0	0	4.998306122
2322000	0	0	4.998326531
2325600	0	0	5.000102041
2329200	0	0	4.998785714
2332800	0	0	4.99655102
2336400	0	0	5.007132653
2340000	0	0	5.01127551
2343600	0	0	5.003622449
2347200	0	0	5.00355102
2350800	0	0	4.997091837
2354400	0	0	4.991520408
2358000	0	0	4.992142857
2361600	0	0	4.989857143
2365200	0	0	4.992377551
2368800	0	0	4.993877551
2372400	0	0	4.994132653
2376000	0	0	4.997612245
2379600	0	0	4.997867347
2383200	0	0	5.000887755
2386800	0	0	5.001734694
2390400	0	0	5.005153061
2394000	0	0	5.008408163
2397600	0	0	5.010397959
2401200	0	0	5.005704082
2404800	0	0	5.009183673
2408400	0	0	5.008091837
2412000	0	0	5.004020408
2415600	0	0	5.002040816
2419200	0	0	5.001326531
2422800	0	0	4.999908163
2426400	0	0	4.994785714
2430000	0	0	4.998520408
2433600	0	0	4.993102041
2437200	0	0	4.990153061
2440800	0	0	4.991255102
2444400	0	0	4.993653061
2448000	0	0	4.990867347
2451600	0	0	4.997418367
2455200	0	0	5.000061224
2458800	0	0	5.000673469
2462400	0	0	4.997091837
2466000	0	0	5.00372449
2469600	0	0	4.998591837
2473200	0	0	5.000367347
2476800	0	0	4.996346939
2480400	0	0	4.995785714
2484000	0	0	4.990183673
2487600	0	0	4.986683673
2491200	0	0	4.989642857
2494800	0	0	4.984163265
2498400	0	0	4.983204082
2502000	0	0	4.987
2505600	0	0	4.987204082
2509200	0	0	4.988377551
2512800	0	0	4.989530612
2516400	0	0	4.979846939
2520000	0	0	4.987693878
2523600	0	0	4.990642857
2527200	0	0	4.985153061
2530800	0	0	4.985928571
2534400	0	0	4.985887755
2538000	0	0	4.981846939
2541600	0	0	4.983714286
2545200	0	0	4.986173469
2548800	0	0	4.988336735
2552400	0	0	4.986918367
2556000	0	0	4.985163265
2559600	0	0	4.985867347
2563200	0	0	4.987704082
2566800	0	0	4.984183673
2570400	0	0	4.982826531
2574000	0	0	4.984112245
2577600	0	0	4.984132653
2581200	0	0	4.984377551
2584800	0	0	4.986
2588400	0	0	4.985642857
2592000	0	0	4.985867347
