932400	6.486765
936000	6.532875
939600	6.593238
943200	6.64831
946800	6.677092
950400	6.701372
954000	6.713149
957600	6.711395
961200	6.698357
964800	6.677255
968400	6.659343
972000	6.645398
975600	6.625107
979200	6.612892
982800	6.593896
986400	6.580448
990000	6.56283
993600	6.54524
997200	6.531984
1000800	6.520265
1004400	6.517269
1008000	6.518837
1011600	6.527296
1015200	6.533843
1018800	6.547601
1022400	6.560953
1026000	6.576549
1029600	6.58663
1033200	6.59224
1036800	6.594057
1040400	6.593138
1044000	6.591135
1047600	6.589065
1051200	6.58678
1054800	6.585094
1058400	6.583679
1062000	6.581692
1065600	6.578692
1069200	6.569366
1072800	6.552144
1076400	6.538353
1080000	6.526202
1083600	6.521907
1087200	6.52481
1090800	6.534536
1094400	6.550533
1098000	6.57123
1101600	6.607914
1105200	6.656299
1108800	6.713514
1112400	6.771288
1116000	6.809189
1119600	6.83595
1123200	6.868274
1126800	6.879398
1130400	6.880695
1134000	6.87067
1137600	6.860136
1141200	6.855017
1144800	6.850646
1148400	6.847372
1152000	6.835413
1155600	6.823571
1159200	6.816498
1162800	6.80859
1166400	6.795136
1170000	6.781443
1173600	6.767345
1177200	6.760711
1180800	6.767525
1184400	6.784391
1188000	6.807467
1191600	6.830915
1195200	6.847499
1198800	6.870233
1202400	6.891618
1206000	6.903022
1209600	6.909818
1213200	6.906968
1216800	6.90078
1220400	6.894276
1224000	6.887887
1227600	6.881386
1231200	6.874882
1234800	6.866825
1238400	6.860495
1242000	6.855166
1245600	6.849498
1249200	6.843894
1252800	6.83745
1256400	6.82793
1260000	6.82065
1263600	6.816949
1267200	6.821626
1270800	6.841228
1274400	6.854992
1278000	6.875391
1281600	6.891427
1285200	6.909839
1288800	6.93048
1292400	6.941171
1296000	6.972554
1299600	6.989036
1303200	7.004603
1306800	7.004807
1310400	6.995545
1314000	6.974833
1317600	6.948425
1321200	6.926939
1324800	6.909392
1328400	6.898608
1332000	6.89355
1335600	6.893128
1339200	6.894663
1342800	6.894352
1346400	6.893921
1350000	6.899259
1353600	6.909257
1357200	6.92748
1360800	6.950181
1364400	6.964606
1368000	6.967224
1371600	6.95319
1375200	6.940591
1378800	6.925026
1382400	6.910877
1386000	6.900548
1389600	6.891413
1393200	6.879228
1396800	6.870791
1400400	6.857139
1404000	6.84431
1407600	6.825848
1411200	6.809245
1414800	6.793461
1418400	6.781997
1422000	6.777449
1425600	6.773732
1429200	6.77229
1432800	6.77047
1436400	6.780095
1440000	6.781728
1443600	6.786352
1447200	6.794863
1450800	6.798332
1454400	6.797598
1458000	6.792564
1461600	6.783348
1465200	6.763762
1468800	6.750212
1472400	6.735802
1476000	6.732826
1479600	6.735635
1483200	6.755723
1486800	6.784361
1490400	6.834805
1494000	6.870034
1497600	6.884161
1501200	6.880628
1504800	6.899778
1508400	6.908822
1512000	6.930186
1515600	6.960071
1519200	6.987381
1522800	7.00231
1526400	7.036801
1530000	7.046267
1533600	7.056007
1537200	7.054783
1540800	7.052174
1544400	7.035092
1548000	7.006035
1551600	6.962404
1555200	6.902481
1558800	6.841492
1562400	6.787306
1566000	6.739181
1569600	6.701656
1573200	6.668218
1576800	6.641571
1580400	6.613081
1584000	6.5882
1587600	6.567819
1591200	6.549749
1594800	6.533631
1598400	6.51937
1602000	6.505157
1605600	6.489325
1609200	6.477538
1612800	6.467478
1616400	6.456065
1620000	6.448239
1623600	6.440985
1627200	6.433041
1630800	6.423996
1634400	6.415059
1638000	6.405551
1641600	6.396626
1645200	6.388682
1648800	6.383762
1652400	6.380954
1656000	6.376596
1659600	6.372458
1663200	6.369354
1666800	6.360154
1670400	6.355466
1674000	6.348588
1677600	6.340316
1681200	6.333695
1684800	6.328468
1688400	6.31923
1692000	6.31007
1695600	6.303032
1699200	6.2937
1702800	6.286629
1706400	6.281316
1710000	6.278469
1713600	6.275065
1717200	6.273799
1720800	6.273845
1724400	6.281331
1728000	6.286758
1731600	6.325158
1735200	6.380178
1738800	6.564333
1742400	6.806188
1746000	7.052904
1749600	7.25294
1753200	7.384742
1756800	7.442804
1760400	7.482041
1764000	7.509309
1767600	7.530192
1771200	7.566668
1774800	7.629261
1778400	7.682299
1782000	7.731861
1785600	7.781144
1789200	7.799389
1792800	7.813886
1796400	7.801121
1800000	7.778501
1803600	7.733168
1807200	7.684063
1810800	7.632968
1814400	7.566629
1818000	7.509394
1821600	7.457058
1825200	7.412908
1828800	7.377042
1832400	7.348453
1836000	7.313769
1839600	7.283932
1843200	7.246326
1846800	7.21855
1850400	7.195935
1854000	7.179784
1857600	7.171225
1861200	7.186822
1864800	7.197818
1868400	7.236734
1872000	7.263289
1875600	7.308736
1879200	7.350589
1882800	7.432348
1886400	7.494334
1890000	7.562683
1893600	7.589349
1897200	7.599252
1900800	7.620132
1904400	7.633867
1908000	7.663962
1911600	7.703823
1915200	7.696533
1918800	7.64812
1922400	7.58831
1926000	7.521731
1929600	7.463872
1933200	7.441799
1936800	7.400189
1940400	7.388032
1944000	7.388694
1947600	7.408132
1951200	7.415878
1954800	7.443339
1958400	7.447598
1962000	7.449799
1965600	7.440704
1969200	7.404928
1972800	7.349155
1976400	7.296193
1980000	7.230642
1983600	7.17876
1987200	7.108307
1990800	7.060566
1994400	7.018677
1998000	6.993129
2001600	6.995804
2005200	6.989063
2008800	7.025221
2012400	7.048466
2016000	7.084182
2019600	7.119348
2023200	7.141827
2026800	7.160695
2030400	7.175131
2034000	7.17587
2037600	7.147381
2041200	7.123718
2044800	7.092919
2048400	7.043372
2052000	6.986735
2055600	6.927513
2059200	6.877814
2062800	6.831626
2066400	6.788363
2070000	6.743602
2073600	6.717459
2077200	6.681265
2080800	6.650992
2084400	6.615692
2088000	6.587266
2091600	6.554482
2095200	6.514189
2098800	6.479029
2102400	6.446792
2106000	6.418488
2109600	6.391798
2113200	6.366622
2116800	6.342783
2120400	6.327225
2124000	6.315029
2127600	6.301953
2131200	6.296376
2134800	6.296316
2138400	6.298959
2142000	6.326523
2145600	6.393839
2149200	6.529954
2152800	6.823012
2156400	7.173864
2160000	7.518583
2163600	7.859101
2167200	8.049445
2170800	8.228865
2174400	8.311217
2178000	8.341652
2181600	8.321377
2185200	8.281529
2188800	8.222411
2192400	8.144688
2196000	8.06229
2199600	7.973595
2203200	7.885201
2206800	7.804119
2210400	7.793269
2214000	7.77289
2217600	7.757421
2221200	7.743146
2224800	7.70977
2228400	7.680565
2232000	7.673138
2235600	7.625823
2239200	7.586326
2242800	7.552813
2246400	7.533369
2250000	7.511314
2253600	7.542572
2257200	7.588724
2260800	7.646543
2264400	7.691623
2268000	7.701653
2271600	7.691557
2275200	7.666242
2278800	7.645159
2282400	7.603817
2286000	7.570215
2289600	7.543673
2293200	7.560692
2296800	7.56012
2300400	7.595492
2304000	7.6511
2307600	7.688524
2311200	7.72399
2314800	7.786635
2318400	7.775097
2322000	7.771684
2325600	7.768305
2329200	7.776335
2332800	7.77569
2336400	7.760666
2340000	7.815528
2343600	7.898533
2347200	7.9262
2350800	7.950866
2354400	7.932417
2358000	7.880831
2361600	7.835348
2365200	7.779819
2368800	7.740375
2372400	7.71015
2376000	7.682322
2379600	7.672131
2383200	7.663898
2386800	7.671733
2390400	7.686309
2394000	7.724977
2397600	7.793818
2401200	7.889425
2404800	7.95146
2408400	8.045569
2412000	8.128245
2415600	8.170331
2419200	8.191691
2422800	8.204406
2426400	8.203763
2430000	8.163526
2433600	8.151927
2437200	8.102725
2440800	8.037256
2444400	7.983023
2448000	7.946125
2451600	7.895606
2455200	7.882756
2458800	7.88381
2462400	7.887746
2466000	7.873281
2469600	7.894838
2473200	7.890115
2476800	7.895974
2480400	7.88096
2484000	7.863637
2487600	7.818219
2491200	7.758183
2494800	7.714481
2498400	7.6494
2502000	7.584248
2505600	7.536578
2509200	7.491234
2512800	7.451309
2516400	7.41627
2520000	7.348765
2523600	7.308847
2527200	7.279243
2530800	7.231858
2534400	7.187649
2538000	7.143918
2541600	7.088471
2545200	7.039722
2548800	6.999187
2552400	6.965694
2556000	6.928782
2559600	6.887905
2563200	6.850102
2566800	6.818391
2570400	6.778599
2574000	6.73714
2577600	6.700635
2581200	6.665879
2584800	6.633305
2588400	6.605684
2592000	6.602
