time,hy_grad,true_flux
4/5/17 19:59,0.038129252,-0.03477124
4/5/17 20:59,0.047108844,-0.042867796
4/5/17 21:59,0.045034014,-0.041032571
4/5/17 22:59,0.054353741,-0.049421156
4/5/17 23:59,0.044982993,-0.041030124
4/6/17 0:59,0.046615646,-0.042486553
4/6/17 1:59,0.046037415,-0.041962079
4/6/17 2:59,0.030306122,-0.027831369
4/6/17 3:59,0.01329932,-0.012561325
4/6/17 4:59,0.001292517,-0.001793687
4/6/17 5:59,-0.002840136,0.001906175
4/6/17 6:59,-0.005289116,0.004117557
4/6/17 7:59,-0.012210884,0.010329981
4/6/17 8:59,-0.018605442,0.016044861
4/6/17 9:59,-0.013809524,0.011744835
4/6/17 10:59,-0.01414966,0.012046257
4/6/17 11:59,-0.009251701,0.007666321
4/6/17 12:59,-0.002840136,0.001922299
4/6/17 13:59,-0.001020408,0.000286313
4/6/17 14:59,0.001037415,-0.001572423
4/6/17 15:59,0.015867347,-0.014864924
4/6/17 16:59,0.01755102,-0.016381447
4/6/17 17:59,0.007431973,-0.007307337
4/6/17 18:59,0.017363946,-0.016220091
4/6/17 19:59,0.019030612,-0.017714097
4/6/17 20:59,0.014540816,-0.013671992
4/6/17 21:59,0.008316327,-0.008095794
4/6/17 22:59,0.004693878,-0.004842144
4/6/17 23:59,-0.009489796,0.007881614
4/7/17 0:59,-0.004506803,0.003415
4/7/17 1:59,-0.015136054,0.012947853
4/7/17 2:59,-0.025714286,0.022432997
4/7/17 3:59,-0.028809524,0.025194123
4/7/17 4:59,-0.021751701,0.018861907
4/7/17 5:59,-0.016173469,0.013854901
4/7/17 6:59,-0.012482993,0.010554803
4/7/17 7:59,2.94E-03,-0.003261959
4/7/17 8:59,0.012670068,-0.011979137
4/7/17 9:59,0.018469388,-0.017188611
4/7/17 10:59,0.026989796,-0.024832314
4/7/17 11:59,0.039880952,-0.036422149
4/7/17 12:59,0.028690476,-0.026383316
4/7/17 13:59,0.035969388,-0.032971177
4/7/17 14:59,0.034098639,-0.031323251
4/7/17 15:59,0.026530612,-0.024552384
4/7/17 16:59,0.025595238,-0.023719736
4/7/17 17:59,0.014846939,-0.014038465
4/7/17 18:59,0.025085034,-0.02330107
4/7/17 19:59,0.012908163,-0.012297503
4/7/17 20:59,0.016445578,-0.015499629
4/7/17 21:59,0.018537415,-0.01738674
4/7/17 22:59,0.022738095,-0.021176317
4/7/17 23:59,0.01202381,-0.011501352
4/8/17 0:59,0.010765306,-0.010356787
4/8/17 1:59,0.019234694,-0.017999674
4/8/17 2:59,0.035527211,-0.032676959
4/8/17 3:59,0.019608844,-0.018306231
4/8/17 4:59,0.012244898,-0.011672291
4/8/17 5:59,0.006564626,-0.006554721
4/8/17 6:59,0.00537415,-0.005461767
4/8/17 7:59,0.004353741,-0.004540035
4/8/17 8:59,0.00542517,-0.0055014
4/8/17 9:59,0.011666667,-0.011123051
4/8/17 10:59,0.012278912,-0.011675169
4/8/17 11:59,0.018962585,-0.017682436
4/8/17 12:59,0.030884354,-0.028420304
4/8/17 13:59,0.025,-0.023124147
4/8/17 14:59,0.030901361,-0.0284466
4/8/17 15:59,0.031581633,-0.029078571
4/8/17 16:59,0.028537415,-0.026345814
4/8/17 17:59,0.028129252,-0.025982993
4/8/17 18:59,0.013469388,-0.012770846
4/8/17 19:59,0.019081633,-0.017842649
4/8/17 20:59,0.014234694,-0.013469366
4/8/17 21:59,0.009540816,-0.009240878
4/8/17 22:59,0.005527211,-0.005614514
4/8/17 23:59,0.003639456,-0.003910974
4/9/17 0:59,-0.009047619,0.00752551
4/9/17 1:59,-0.006479592,0.005211989
4/9/17 2:59,-0.009013605,0.007484629
4/9/17 3:59,-0.019608844,0.017035511
4/9/17 4:59,-0.013520408,0.011552367
4/9/17 5:59,-0.015493197,0.01332459
4/9/17 6:59,-0.015663265,0.013479899
4/9/17 7:59,-0.011207483,0.009459444
4/9/17 8:59,-0.018316327,0.015861803
4/9/17 9:59,0.001462585,-0.001947086
4/9/17 10:59,0.015289116,-0.014365269
4/9/17 11:59,0.034098639,-0.031255096
4/9/17 12:59,0.037057823,-0.033923901
4/9/17 13:59,0.048401361,-0.044136716
4/9/17 14:59,0.058571429,-0.05331419
4/9/17 15:59,0.036530612,-0.033510996
4/9/17 16:59,0.032380952,-0.029793239
4/9/17 17:59,0.016802721,-0.015773943
4/9/17 18:59,-0.011326531,0.009571502
4/9/17 19:59,-0.024404762,0.02135287
4/9/17 20:59,-0.033690476,0.029708417
4/9/17 21:59,-0.044183673,0.039135546
4/9/17 22:59,-0.04287415,0.037961204
4/9/17 23:59,-0.052789116,0.046874314
4/10/17 0:59,-0.035153061,0.031008739
4/10/17 1:59,-0.016564626,0.014274022
4/10/17 2:59,-0.005,0.003884641
4/10/17 3:59,-0.00292517,0.002005784
4/10/17 4:59,-0.000323129,-0.000324193
4/10/17 5:59,0.009914966,-0.009557002
4/10/17 6:59,0.010952381,-0.010475812
4/10/17 7:59,0.013486395,-0.012753512
4/10/17 8:59,0.018554422,-0.017301993
4/10/17 9:59,0.016581633,-0.015529441
4/10/17 10:59,0.025901361,-0.023890766
4/10/17 11:59,0.02627551,-0.024232584
4/10/17 12:59,0.029115646,-0.026812347
4/10/17 13:59,0.022772109,-0.021116861
4/10/17 14:59,0.023112245,-0.021443731
4/10/17 15:59,0.023214286,-0.02155287
4/10/17 16:59,0.024404762,-0.022657296
4/10/17 17:59,0.021462585,-0.020007943
4/10/17 18:59,0.02297619,-0.021403844
4/10/17 19:59,0.009472789,-0.009198223
4/10/17 20:59,0.00202381,-0.002466068
4/10/17 21:59,0.006292517,-0.006322893
4/10/17 22:59,0.00585034,-0.005921736
4/10/17 23:59,0.001105442,-0.001617591
4/11/17 0:59,0.015085034,-0.014276126
4/11/17 1:59,0.009217687,-0.008965384
4/11/17 2:59,0.009285714,-0.009036077
4/11/17 3:59,0.019693878,-0.01843798
4/11/17 4:59,0.018095238,-0.016988253
4/11/17 5:59,0.022091837,-0.020589014
4/11/17 6:59,0.009353741,-0.009083243
4/11/17 7:59,0.013333333,-0.012665659
4/11/17 8:59,0.016309524,-0.015350308
4/11/17 9:59,0.021241497,-0.019775607
4/11/17 10:59,0.021122449,-0.01967754
4/11/17 11:59,0.021870748,-0.020340743
4/11/17 12:59,0.019064626,-0.017827521
4/11/17 13:59,0.022397959,-0.020846729
4/11/17 14:59,0.01797619,-0.016865791
4/11/17 15:59,0.024863946,-0.023112669
4/11/17 16:59,0.020102041,-0.018821131
4/11/17 17:59,0.022363946,-0.020892306
4/11/17 18:59,0.024795918,-0.023100891
4/11/17 19:59,0.036156463,-0.033432367
4/11/17 20:59,0.039965986,-0.036916133
4/11/17 21:59,0.026972789,-0.025132457
4/11/17 22:59,0.033979592,-0.031527444
4/11/17 23:59,0.03712585,-0.034393156
4/12/17 0:59,0.033639456,-0.031219899
4/12/17 1:59,0.036445578,-0.033753427
4/12/17 2:59,0.03462585,-0.032096034
4/12/17 3:59,0.021615646,-0.020273729
4/12/17 4:59,0.013486395,-0.01288542
4/12/17 5:59,0.020391156,-0.019140044
4/12/17 6:59,0.009353741,-0.009125709
4/12/17 7:59,0.016768707,-0.01583654
4/12/17 8:59,0.010527211,-0.010164558
4/12/17 9:59,0.015680272,-0.01484205
4/12/17 10:59,0.017346939,-0.016352219
4/12/17 11:59,0.015272109,-0.014462932
4/12/17 12:59,0.018282313,-0.017205411
4/12/17 13:59,0.009217687,-0.008983101
4/12/17 14:59,0.003129252,-0.003468586
4/12/17 15:59,-0.011037415,0.009388242
4/12/17 16:59,-0.008418367,0.007009014
4/12/17 17:59,-0.026836735,0.023713799
4/12/17 18:59,-0.030510204,0.027055979
4/12/17 19:59,-0.046836735,0.0418635
4/12/17 20:59,-0.044064626,0.039337149
4/12/17 21:59,-0.043010204,0.03838245
4/12/17 22:59,-0.041785714,0.037252054
4/12/17 23:59,-0.03457483,0.030717589
4/13/17 0:59,-0.024540816,0.021614
4/13/17 1:59,-0.015646259,0.013549949
4/13/17 2:59,-0.014829932,0.01281577
4/13/17 3:59,-0.005663265,0.004515158
4/13/17 4:59,0.001717687,-0.002184875
4/13/17 5:59,0.004931973,-0.005093554
4/13/17 6:59,0.005170068,-0.005306126
4/13/17 7:59,0.021921769,-0.02048043
4/13/17 8:59,0.027959184,-0.025932163
4/13/17 9:59,0.018758503,-0.017609199
4/13/17 10:59,0.022363946,-0.020883809
4/13/17 11:59,0.019693878,-0.018464864
4/13/17 12:59,0.010544218,-0.010171772
4/13/17 13:59,0.014710884,-0.013975901
4/13/17 14:59,0.012414966,-0.011895443
4/13/17 15:59,0.010646259,-0.010295253
4/13/17 16:59,0.017534014,-0.016571257
4/13/17 17:59,0.019336735,-0.018237927
4/13/17 18:59,0.020935374,-0.019711996
4/13/17 19:59,0.020901361,-0.019716697
4/13/17 20:59,0.013673469,-0.013121331
4/13/17 21:59,0.010493197,-0.010219922
4/13/17 22:59,0.015901361,-0.015164928
4/13/17 23:59,0.00707483,-0.007091926
4/14/17 0:59,0.002653061,-0.003049266
4/14/17 1:59,-0.004166667,0.003187337
4/14/17 2:59,-0.004676871,0.003635172
4/14/17 3:59,-0.00047619,-0.000181935
4/14/17 4:59,0.001088435,-0.001607998
4/14/17 5:59,0.004302721,-0.004547592
4/14/17 6:59,-0.004880952,0.003824759
4/14/17 7:59,-0.005119048,0.00404621
4/14/17 8:59,0.003367347,-0.003700658
4/14/17 9:59,0.014166667,-0.013547889
4/14/17 10:59,0.017619048,-0.016669323
4/14/17 11:59,0.013418367,-0.01283729
4/14/17 12:59,0.021972789,-0.020659383
4/14/17 13:59,0.035663265,-0.03314912
4/14/17 14:59,0.028792517,-0.026891363
4/14/17 15:59,0.027414966,-0.025651323
4/14/17 16:59,0.025578231,-0.023988647
4/14/17 17:59,0.021530612,-0.020306836
4/14/17 18:59,0.013401361,-0.01287613
4/14/17 19:59,0.021802721,-0.0205773
4/14/17 20:59,0.025697279,-0.024129043
4/14/17 21:59,0.020153061,-0.019062269
4/14/17 22:59,0.029489796,-0.02760312
4/14/17 23:59,0.013316327,-0.012817531
4/15/17 0:59,0.014268707,-0.013674489
4/15/17 1:59,0.000289116,-0.000882808
4/15/17 2:59,-0.002755102,0.001890565
4/15/17 3:59,-0.000901361,0.000205656
4/15/17 4:59,-0.002346939,0.001528296
4/15/17 5:59,0.002329932,-0.002740992
4/15/17 6:59,-0.005204082,0.004144184
4/15/17 7:59,-0.008792517,0.007400297
4/15/17 8:59,-0.006343537,0.005177853
4/15/17 9:59,-0.005340136,0.004251739
4/15/17 10:59,-0.000935374,0.0002277
4/15/17 11:59,0.008452381,-0.008344376
4/15/17 12:59,0.008588435,-0.008467393
4/15/17 13:59,0.021411565,-0.020188379
4/15/17 14:59,0.010493197,-0.010214957
4/15/17 15:59,0.022091837,-0.020847183
4/15/17 16:59,0.005136054,-0.005323549
4/15/17 17:59,0.009608844,-0.009432577
4/15/17 18:59,0.004540816,-0.00479287
4/15/17 19:59,0.006445578,-0.006525949
4/15/17 20:59,0.008503401,-0.008417753
4/15/17 21:59,0.002244898,-0.002680253
4/15/17 22:59,0.019404762,-0.018443629
4/15/17 23:59,0.011241497,-0.010947499
4/16/17 0:59,0.014965986,-0.014359178
4/16/17 1:59,2.87E-03,-0.003260825
4/16/17 2:59,-0.007142857,0.005930574
4/16/17 3:59,-0.022534014,0.020016053
4/16/17 4:59,-0.033741497,0.030280739
4/16/17 5:59,-0.031479592,0.028187357
4/16/17 6:59,-0.029387755,0.026258496
4/16/17 7:59,-0.020204082,0.017856267
4/16/17 8:59,-0.010017007,0.008532713
4/16/17 9:59,0.001258503,-0.001779003
4/16/17 10:59,0.014353741,-0.01375051
4/16/17 11:59,0.020204082,-0.019103443
4/16/17 12:59,0.016564626,-0.015764474
4/16/17 13:59,0.022653061,-0.021364736
4/16/17 14:59,0.017261905,-0.016436553
4/16/17 15:59,0.019268707,-0.0182888
4/16/17 16:59,0.017278912,-0.016464369
4/16/17 17:59,0.007040816,-0.007074571
4/16/17 18:59,-0.004047619,0.003097806
4/16/17 19:59,-0.022465986,0.019946806
4/16/17 20:59,-0.022040816,0.019546726
4/16/17 21:59,-0.02829932,0.025268967
4/16/17 22:59,-0.028469388,0.025421124
4/16/17 23:59,-0.023282313,0.020674277
4/17/17 0:59,-0.021972789,0.019466374
4/17/17 1:59,-0.029676871,0.026499463
4/17/17 2:59,-0.022244898,0.01969569
4/17/17 3:59,-0.035782313,0.032059051
4/17/17 4:59,-0.034846939,0.031185819
4/17/17 5:59,-0.050765306,0.045703889
4/17/17 6:59,-0.045935374,0.041272746
4/17/17 7:59,-0.043333333,0.038865019
4/17/17 8:59,-0.031139456,0.027753911
4/17/17 9:59,-0.012397959,0.010683845
4/17/17 10:59,-0.010527211,0.008966098
4/17/17 11:59,-0.005901361,0.004760946
4/17/17 12:59,-0.008095238,0.006757134
4/17/17 13:59,0.007193878,-0.007204999
4/17/17 14:59,-0.006547619,0.005335319
4/17/17 15:59,-0.003826531,0.002851827
4/17/17 16:59,-0.000986395,0.000284049
4/17/17 17:59,-0.006292517,0.005118129
4/17/17 18:59,-0.009880952,0.008388855
4/17/17 19:59,-0.013469388,0.011650013
4/17/17 20:59,-0.017397959,0.015232356
4/17/17 21:59,-0.030153061,0.026849639
4/17/17 22:59,-0.024064626,0.021300773
4/17/17 23:59,-0.026462585,0.023471363
4/18/17 0:59,-0.010238095,0.008690334
4/18/17 1:59,-0.002806122,0.001937745
4/18/17 2:59,0.012670068,-0.01221207
4/18/17 3:59,0.015646259,-0.014938982
4/18/17 4:59,0.026309524,-0.024705699
4/18/17 5:59,0.016683673,-0.015910213
4/18/17 6:59,0.005306122,-0.005472556
4/18/17 7:59,-0.004897959,0.003842818
4/18/17 8:59,0.010102041,-0.009871204
4/18/17 9:59,0.004438776,-0.004680689
4/18/17 10:59,0.012636054,-0.012214667
4/18/17 11:59,0.016836735,-0.016090857
4/18/17 12:59,0.013248299,-0.012789221
4/18/17 13:59,0.005204082,-0.005401923
4/18/17 14:59,0.012908163,-0.01250994
4/18/17 15:59,0.000714286,-0.001268816
4/18/17 16:59,0.000493197,-0.001073766
4/18/17 17:59,-0.004540816,0.003551133
4/18/17 18:59,-0.005221088,0.004167727
4/18/17 19:59,-0.011921769,0.010319251
4/18/17 20:59,-0.018401361,0.016265871
4/18/17 21:59,-0.028452381,0.025443779
4/18/17 22:59,-0.045289116,0.040798503
4/18/17 23:59,-0.058316327,0.05262239
4/19/17 0:59,-0.066054422,0.059588601
4/19/17 1:59,-0.071496599,0.064439337
4/19/17 2:59,-0.063112245,0.056732826
4/19/17 3:59,-0.060697279,0.054488743
4/19/17 4:59,-0.050833333,0.045498106
4/19/17 5:59,-0.056819728,0.05087207
4/19/17 6:59,-0.051785714,0.046280247
4/19/17 7:59,-0.044081633,0.039290244
4/19/17 8:59,-0.040510204,0.036031367
4/19/17 9:59,-0.037380952,0.033190837
4/19/17 10:59,-0.03414966,0.030251826
4/19/17 11:59,-0.035136054,0.031147703
4/19/17 12:59,-0.040510204,0.035980399
4/19/17 13:59,-0.03122449,0.02758567
4/19/17 14:59,-0.02755102,0.024265596
4/19/17 15:59,-0.032006803,0.02828108
4/19/17 16:59,-0.023231293,0.020363619
4/19/17 17:59,-0.022465986,0.019662176
4/19/17 18:59,-0.024846939,0.021806467
4/19/17 19:59,-0.028248299,0.024883131
4/19/17 20:59,-0.028503401,0.025103841
4/19/17 21:59,-0.030697279,0.027077207
4/19/17 22:59,-0.029727891,0.026195259
4/19/17 23:59,-0.0275,0.024174311
4/20/17 0:59,-0.019336735,0.016816599
4/20/17 1:59,-0.014438776,0.012400835
4/20/17 2:59,-0.018860544,0.016394816
4/20/17 3:59,-0.018520408,0.016083681
4/20/17 4:59,-0.016241497,0.014026264
4/20/17 5:59,-0.031343537,0.02763435
4/20/17 6:59,-0.01994898,0.017367093
4/20/17 7:59,-0.025901361,0.022710101
4/20/17 8:59,-0.030629252,0.026961164
4/20/17 9:59,-0.026428571,0.023173584
4/20/17 10:59,-0.022619048,0.01974875
4/20/17 11:59,-0.036921769,0.032622021
4/20/17 12:59,-0.038809524,0.034307511
4/20/17 13:59,-0.032040816,0.028216099
4/20/17 14:59,-0.043639456,0.038635257
4/20/17 15:59,-0.035272109,0.031106011
4/20/17 16:59,-0.028265306,0.02479336
4/20/17 17:59,-0.018571429,0.016085577
4/20/17 18:59,-0.021955782,0.019117081
4/20/17 19:59,-0.015357143,0.013202929
4/20/17 20:59,-0.013027211,0.011096757
4/20/17 21:59,-0.001241497,0.000490221
4/20/17 22:59,-0.00755102,0.006188502
4/20/17 23:59,0.013197279,-0.012597889
4/21/17 0:59,0.012857143,-0.012309417
4/21/17 1:59,0.038231293,-0.035541554
4/21/17 2:59,0.043129252,-0.040188349
4/21/17 3:59,0.046768707,-0.043709561
4/21/17 4:59,0.047789116,-0.04479809
4/21/17 5:59,0.045459184,-0.042731263
4/21/17 6:59,0.030816327,-0.029193963
4/21/17 7:59,0.031768707,-0.03012437
4/21/17 8:59,0.03212585,-0.030472919
4/21/17 9:59,0.028537415,-0.027156
4/21/17 10:59,0.036751701,-0.034855776
4/21/17 11:59,0.042772109,-0.040550829
4/21/17 12:59,0.027670068,-0.026482423
4/21/17 13:59,0.021139456,-0.020420063
4/21/17 14:59,0.018010204,-0.017509669
4/21/17 15:59,0.00462585,-0.004945544
4/21/17 16:59,0.003010204,-0.003434424
4/21/17 17:59,-0.007636054,0.006550337
4/21/17 18:59,-0.011564626,0.010219291
4/21/17 19:59,-0.021598639,0.019558873
4/21/17 20:59,-0.024353741,0.022099403
4/21/17 21:59,-0.026853741,0.024392594
4/21/17 22:59,-0.037585034,0.034329276
4/21/17 23:59,-0.035289116,0.032129559
4/22/17 0:59,-0.034370748,0.031210053
4/22/17 1:59,-0.030170068,0.027274533
4/22/17 2:59,-0.024982993,0.022456447
4/22/17 3:59,-0.020034014,0.017871776
4/22/17 4:59,-0.024030612,0.021531599
4/22/17 5:59,-0.020510204,0.018268506
4/22/17 6:59,-0.02547619,0.022815596
4/22/17 7:59,-0.018588435,0.016455789
4/22/17 8:59,-0.014965986,0.013125489
4/22/17 9:59,-0.010663265,0.009163878
4/22/17 10:59,-0.005969388,0.004868874
4/22/17 11:59,0.007193878,-0.007260046
4/22/17 12:59,0.003027211,-0.003405793
4/22/17 13:59,0.013027211,-0.012666371
4/22/17 14:59,0.005986395,-0.006161865
4/22/17 15:59,0.010629252,-0.010484521
4/22/17 16:59,0.008044218,-0.008086947
4/22/17 17:59,0.016683673,-0.016161771
4/22/17 18:59,0.010833333,-0.010717414
4/22/17 19:59,0.011921769,-0.011742828
4/22/17 20:59,0.003180272,-0.003588153
4/22/17 21:59,-0.000119048,-0.00050238
4/22/17 22:59,2.82E-03,-0.003263265
4/22/17 23:59,0.001666667,-0.002168885
4/23/17 0:59,0.006054422,-0.00627377
4/23/17 1:59,0.00920068,-0.009223394
4/23/17 2:59,-0.00202381,0.001277779
4/23/17 3:59,-0.013129252,0.011607366
4/23/17 4:59,-0.017278912,0.015442454
4/23/17 5:59,-0.020680272,0.018557459
4/23/17 6:59,-0.019421769,0.017377833
4/23/17 7:59,-0.00829932,0.007079539
4/23/17 8:59,-0.015578231,0.01377596
4/23/17 9:59,-0.005408163,0.004382338
4/23/17 10:59,-0.000833333,0.000153582
4/23/17 11:59,0.005459184,-0.005690964
4/23/17 12:59,0.001054422,-0.001581572
4/23/17 13:59,0.00670068,-0.006854146
4/23/17 14:59,-0.001105442,0.000413934
4/23/17 15:59,-0.00202381,0.001279161
4/23/17 16:59,-0.005697279,0.004670295
4/23/17 17:59,-0.014472789,0.01277842
4/23/17 18:59,-0.022227891,0.01992783
4/23/17 19:59,-0.022534014,0.020175323
4/23/17 20:59,-0.029608844,0.026667119
4/23/17 21:59,-0.025595238,0.02293776
4/23/17 22:59,-0.037329932,0.033635431
4/23/17 23:59,-0.027602041,0.02467569
4/24/17 0:59,-0.025697279,0.022904726
4/24/17 1:59,-0.016887755,0.014827983
4/24/17 2:59,-0.001207483,0.000482791
4/24/17 3:59,-0.006870748,0.005674412
4/24/17 4:59,0.011802721,-0.011501797
4/24/17 5:59,0.004710884,-0.004962205
4/24/17 6:59,0.008061224,-0.008052019
4/24/17 7:59,0.00707483,-0.007167181
4/24/17 8:59,0.002993197,-0.003386346
4/24/17 9:59,0.002057823,-0.002527982
4/24/17 10:59,0.000918367,-0.001459878
4/24/17 11:59,-0.003163265,0.002302634
4/24/17 12:59,-0.01255102,0.010912345
4/24/17 13:59,-0.011207483,0.009690594
4/24/17 14:59,-0.01414966,0.012365622
4/24/17 15:59,-0.022329932,0.019857557
4/24/17 16:59,-0.027414966,0.024476167
4/24/17 17:59,-0.031615646,0.028274124
4/24/17 18:59,-0.029540816,0.026341371
4/24/17 19:59,-0.030068027,0.026797487
4/24/17 20:59,-0.030612245,0.027246926
4/24/17 21:59,-0.034183673,0.030467994
4/24/17 22:59,-0.021819728,0.019210373
4/24/17 23:59,-0.031020408,0.02753854
4/25/17 0:59,-0.027517007,0.024338796
4/25/17 1:59,-0.033503401,0.029733407
4/25/17 2:59,-0.028554422,0.025232754
4/25/17 3:59,-0.034404762,0.030495443
4/25/17 4:59,-0.045017007,0.040059443
4/25/17 5:59,-0.042210884,0.037471711
4/25/17 6:59,-0.041496599,0.036795994
4/25/17 7:59,-0.038979592,0.03449751
4/25/17 8:59,-0.039302721,0.034783686
4/25/17 9:59,-0.039727891,0.035143759
4/25/17 10:59,-0.040442177,0.035766946
4/25/17 11:59,-0.028231293,0.024784117
4/25/17 12:59,-0.023639456,0.020636513
4/25/17 13:59,-0.026547619,0.023249534
4/25/17 14:59,-0.014438776,0.012358962
4/25/17 15:59,-0.008061224,0.006634032
4/25/17 16:59,-0.007278912,0.005929817
4/25/17 17:59,0.006853741,-0.006853889
4/25/17 18:59,0.013945578,-0.013355368
4/25/17 19:59,0.021139456,-0.020001914
4/25/17 20:59,0.036122449,-0.033943163
4/25/17 21:59,0.038452381,-0.036330469
4/25/17 22:59,0.039217687,-0.037242643
4/25/17 23:59,0.046122449,-0.043936549
4/26/17 0:59,0.032517007,-0.031268094
4/26/17 1:59,0.041683673,-0.04006418
4/26/17 2:59,0.028248299,-0.02738511
4/26/17 3:59,0.017431973,-0.017139541
4/26/17 4:59,0.001326531,-0.001858641
4/26/17 5:59,-0.004897959,0.004022457
